ID_T,ID_C_T,RANK_T,PRIZE_T,LATITUDE_T,LONGITUDE_T,TYPE_T_1,TYPE_T_2,TYPE_T_3,TYPE_T_4,TYPE_T_5,TYPE_T_6
12144,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12145,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12146,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12147,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12148,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12149,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12150,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12151,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12152,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12153,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12154,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12155,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12156,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12157,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12158,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12159,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12160,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12161,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12162,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12163,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12164,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12165,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12166,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12167,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12168,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12169,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12170,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12171,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12172,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12173,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12174,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12175,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12176,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12177,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12178,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12179,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12180,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12181,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12182,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12183,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12184,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12185,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12186,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12187,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12188,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12189,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12190,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12191,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12192,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12193,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12194,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12195,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12196,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12197,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12198,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12199,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12200,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12201,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12202,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12203,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12204,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12205,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12206,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12207,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12208,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12209,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12210,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12211,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12212,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12213,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12214,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12215,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12216,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12217,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12218,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12219,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12220,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12221,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12222,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12223,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12224,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12225,1,1,2406.941653260699,36.07,128.05,1,0,0,0,0,0
12226,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12227,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12228,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12229,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12230,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12231,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12232,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12233,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12234,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12235,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12236,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12237,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12238,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12239,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12240,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12241,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12242,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12243,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12244,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12245,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12246,2,1,2406.941653260699,52.16,10.31,0,1,0,0,0,0
12247,2,1,2406.941653260699,42.47,12.24,0,1,0,0,0,0
12248,1,1,2406.941653260699,42.06,-87.44,1,0,0,0,0,0
12249,2,1,2406.941653260699,52.25,16.55,0,1,0,0,0,0
12250,2,1,2406.941653260699,42.57,13.53,0,1,0,0,0,0
12251,1,1,2406.941653260699,45.24,-72.44,1,0,0,0,0,0
12252,1,1,2406.941653260699,42.06,-75.55,1,0,0,0,0,0
12253,1,1,2406.941653260699,43.24,13.32,1,0,0,0,0,0
12254,2,1,2406.941653260699,52.06,4.17,0,1,0,0,0,0
12255,2,1,2406.941653260699,61.3,23.45,0,1,0,0,0,0
12256,1,1,2406.941653260699,51.1,71.26,1,0,0,0,0,0
12257,2,1,2406.941653260699,45.34,8.03,0,1,0,0,0,0
12258,1,1,2406.941653260699,38.03,-84.3,1,0,0,0,0,0
12259,2,1,2406.941653260699,50.46,15.03,0,1,0,0,0,0
12260,1,1,2406.941653260699,40.57,-4.07,1,0,0,0,0,0
12261,2,1,2406.941653260699,46.32,12.08,0,1,0,0,0,0
12262,1,1,2406.941653260699,36.59,-121.54,1,0,0,0,0,0
12263,2,1,2406.941653260699,50.05,14.26,0,1,0,0,0,0
12264,1,1,2406.941653260699,45.31,13.36,1,0,0,0,0,0
12265,1,1,2406.941653260699,49.16,-123.07,1,0,0,0,0,0
12266,2,1,2406.941653260699,45.59,12.42,0,1,0,0,0,0
12267,2,1,2406.941653260699,51.15,6.42,0,1,0,0,0,0
12268,2,1,2406.941653260699,45.21,10.08,0,1,0,0,0,0
12270,1,1,2406.941653260699,13.45,100.31,1,0,0,0,0,0
12271,2,1,2406.941653260699,45.47,9.05,0,1,0,0,0,0
12272,2,1,2406.941653260699,44.25,8.57,0,1,0,0,0,0
12273,2,1,2406.941653260699,10.59,-74.48,0,1,0,0,0,0
12274,2,1,2406.941653260699,37.23,-5.59,0,1,0,0,0,0
12275,2,1,2406.941653260699,52.08,4.4,0,1,0,0,0,0
12276,2,1,2406.941653260699,33.58,-5.32,0,1,0,0,0,0
12277,1,1,2406.941653260699,31.14,121.28,1,0,0,0,0,0
12278,1,1,2406.941653260699,45.4,2.26,1,0,0,0,0,0
12279,2,1,2406.941653260699,53.24,14.32,0,1,0,0,0,0
12280,2,1,2406.941653260699,44.46,17.11,0,1,0,0,0,0
12281,1,1,2406.941653260699,41.01,28.58,1,0,0,0,0,0
12282,1,1,2406.941653260699,23.06,113.32,1,0,0,0,0,0
12283,1,1,2406.941653260699,35.47,-78.47,1,0,0,0,0,0
12284,2,1,2406.941653260699,34.16,-6.4,0,1,0,0,0,0
12285,1,1,2406.941653260699,22.38,120.17,1,0,0,0,0,0
12286,1,1,2406.941653260699,38.25,27.09,1,0,0,0,0,0
12288,2,1,2406.941653260699,45.48,24.09,0,1,0,0,0,0
12289,2,1,2406.941653260699,48.23,17.35,0,1,0,0,0,0
12290,2,1,2406.941653260699,-22.54,-47.03,0,1,0,0,0,0
12291,3,1,2406.941653260699,39.58,-83.0,0,0,1,0,0,0
12292,3,1,2406.941653260699,47.55,1.54,0,0,1,0,0,0
12293,1,1,2406.941653260699,37.52,-122.27,1,0,0,0,0,0
12294,2,1,2406.941653260699,4.49,-75.43,0,1,0,0,0,0
12295,1,1,2406.941653260699,39.44,43.03,1,0,0,0,0,0
12296,2,1,2406.941653260699,41.54,12.29,0,1,0,0,0,0
12297,2,1,2406.941653260699,-30.01,-51.13,0,1,0,0,0,0
12298,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12299,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12300,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12301,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12302,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12303,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12304,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12305,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12306,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12307,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12308,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12309,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12310,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12311,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12312,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12313,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12314,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12315,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12316,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12317,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12318,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12319,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12320,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12321,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12322,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12323,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12324,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12325,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12326,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12327,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12328,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12329,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12330,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12331,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12332,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12333,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12334,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12335,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12336,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12337,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12338,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12339,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12340,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12341,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12342,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12343,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12344,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12345,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12346,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12347,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12348,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12349,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12350,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12351,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12352,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12353,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12354,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12355,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12356,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12357,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12358,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12359,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12360,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12361,5,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,0,1,0
12362,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12363,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12364,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12365,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12366,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12367,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12368,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12369,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12370,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12371,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12372,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12373,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12374,5,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,0,1,0
12375,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12376,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12377,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12378,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12379,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12380,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12381,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12382,5,5,2406.941653260699,-12.28,130.5,0,0,0,0,1,0
12383,2,5,2406.941653260699,51.11,2.49,0,1,0,0,0,0
12384,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12385,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12386,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12387,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12388,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12389,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12390,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12391,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12392,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12393,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12394,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12395,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12396,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12397,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12398,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12399,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12400,3,5,2406.941653260699,43.1,131.56,0,0,1,0,0,0
12401,2,5,2406.941653260699,47.27,12.23,0,1,0,0,0,0
12402,2,5,2406.941653260699,44.11,28.39,0,1,0,0,0,0
12403,3,5,2406.941653260699,53.24,14.32,0,0,1,0,0,0
12404,2,5,2406.941653260699,-34.37,-58.27,0,1,0,0,0,0
12405,5,5,2406.941653260699,51.3,-0.1,0,0,0,0,1,0
12406,2,5,2406.941653260699,18.28,-69.54,0,1,0,0,0,0
12407,2,5,2406.941653260699,41.2,69.18,0,1,0,0,0,0
12408,3,5,2406.941653260699,-43.32,172.38,0,0,1,0,0,0
12409,1,5,2406.941653260699,41.01,28.58,1,0,0,0,0,0
12410,2,5,2406.941653260699,41.42,-8.5,0,1,0,0,0,0
12411,2,5,2406.941653260699,46.54,18.04,0,1,0,0,0,0
12412,2,5,2406.941653260699,49.36,6.09,0,1,0,0,0,0
12413,1,5,2406.941653260699,-25.86,28.19,1,0,0,0,0,0
12414,2,5,2406.941653260699,43.46,7.28,0,1,0,0,0,0
12415,1,5,2406.941653260699,-17.5,31.03,1,0,0,0,0,0
12416,2,5,2406.941653260699,56.31,21.01,0,1,0,0,0,0
12417,1,5,2406.941653260699,10.3,-66.56,1,0,0,0,0,0
12418,2,5,2406.941653260699,-36.43,-73.07,0,1,0,0,0,0
12419,1,5,2406.941653260699,18.24,-66.1,1,0,0,0,0,0
12420,2,5,2406.941653260699,-12.03,-77.03,0,1,0,0,0,0
12421,3,5,2406.941653260699,32.04,34.46,0,0,1,0,0,0
12422,1,5,2406.941653260699,22.38,120.17,1,0,0,0,0,0
12423,1,5,2406.941653260699,-6.1,106.48,1,0,0,0,0,0
12424,2,5,2406.941653260699,6.56,79.51,0,1,0,0,0,0
12425,2,5,2406.941653260699,35.4,51.26,0,1,0,0,0,0
12426,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12427,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12428,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12429,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12430,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12431,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12432,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12433,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12434,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12435,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12436,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12437,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12438,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12439,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12440,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12441,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12442,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12443,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12444,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12445,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12446,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12447,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12448,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12449,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12450,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12451,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12452,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12453,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12454,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12455,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12456,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12457,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12458,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12459,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12460,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12461,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12462,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12463,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12464,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12465,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12466,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12467,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12468,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12469,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12470,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12471,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12472,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12473,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12474,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12475,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12476,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
